Timestamp,Set_L,Act_L,Err_L,Set_R,Act_R,Err_R,Diff_LR
1772468029.517018,1.9098591804504395,25.687183380126953,-23.777324199676514,1.9098591804504395,43.42718505859375,-41.51732587814331,-17.740001678466797
1772468029.5620074,1.9098591804504395,25.687183380126953,-23.777324199676514,1.9098591804504395,43.42718505859375,-41.51732587814331,-17.740001678466797
1772468029.6160097,1.9098591804504395,25.687183380126953,-23.777324199676514,1.9098591804504395,43.42718505859375,-41.51732587814331,-17.740001678466797
1772468029.6683655,1.9098591804504395,25.16718292236328,-23.257323741912842,1.9098591804504395,-4.232816219329834,6.142675399780273,29.399999141693115
1772468029.7162762,1.9098591804504395,25.16718292236328,-23.257323741912842,1.9098591804504395,-4.232816219329834,6.142675399780273,29.399999141693115
1772468029.764621,1.9098591804504395,25.16718292236328,-23.257323741912842,1.9098591804504395,-4.232816219329834,6.142675399780273,29.399999141693115
1772468029.810643,1.9098591804504395,28.55718231201172,-26.64732313156128,1.9098591804504395,19.41718292236328,-17.507323741912842,9.139999389648438
1772468029.8618288,1.9098591804504395,28.55718231201172,-26.64732313156128,1.9098591804504395,19.41718292236328,-17.507323741912842,9.139999389648438
1772468029.9180956,1.9098591804504395,28.6071834564209,-26.69732427597046,1.9098591804504395,34.777183532714844,-32.867324352264404,-6.170000076293945
1772468029.9645295,1.9098591804504395,28.6071834564209,-26.69732427597046,1.9098591804504395,34.777183532714844,-32.867324352264404,-6.170000076293945
1772468030.0166953,1.9098591804504395,28.6071834564209,-26.69732427597046,1.9098591804504395,34.777183532714844,-32.867324352264404,-6.170000076293945
1772468030.0664005,1.9098591804504395,30.487184524536133,-28.577325344085693,1.9098591804504395,-1.072816252708435,2.9826754331588745,31.560000777244568
1772468030.1116843,1.9098591804504395,30.487184524536133,-28.577325344085693,1.9098591804504395,-1.072816252708435,2.9826754331588745,31.560000777244568
1772468030.1641564,1.9098591804504395,30.487184524536133,-28.577325344085693,1.9098591804504395,-1.072816252708435,2.9826754331588745,31.560000777244568
1772468030.214569,1.9098591804504395,30.397184371948242,-28.487325191497803,1.9098591804504395,23.067184448242188,-21.157325267791748,7.329999923706055
1772468030.2680814,1.9098591804504395,30.397184371948242,-28.487325191497803,1.9098591804504395,23.067184448242188,-21.157325267791748,7.329999923706055
1772468030.3179336,1.9098591804504395,30.397184371948242,-28.487325191497803,1.9098591804504395,36.277183532714844,-34.367324352264404,-5.879999160766602
1772468030.366648,1.9098591804504395,30.397184371948242,-28.487325191497803,1.9098591804504395,36.277183532714844,-34.367324352264404,-5.879999160766602
1772468030.411674,1.9098591804504395,30.397184371948242,-28.487325191497803,1.9098591804504395,36.277183532714844,-34.367324352264404,-5.879999160766602
1772468030.4648306,1.3549346923828125,14.468694686889648,-13.113759994506836,1.3549346923828125,-15.821305274963379,17.17623996734619,30.289999961853027
1772468030.5198984,0.0,14.468694686889648,-14.468694686889648,0.0,-15.821305274963379,15.821305274963379,30.289999961853027
